Dataset index,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Power [W],Overstrain indicator,Actual failure,Failure probability,Corrective action,Preventive action,Predictive action
5270,L,303.5,312.9,1275,64.4,113,9.399999999999977,8598.539092875264,7277.200000000001,0,0.02877353235884853,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9568,L,299.8,311.1,1588,38.0,183,11.300000000000011,6319.208902940749,6954.0,0,0.0036404426947292596,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6920,M,301.2,311.6,1423,48.0,199,10.400000000000034,7152.778153693242,9552.0,0,0.00388300836308767,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1669,L,298.2,307.9,1544,31.4,192,9.699999999999989,5076.981279809297,6028.799999999999,0,0.004455612716935927,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8506,L,298.4,309.6,1710,27.3,163,11.200000000000045,4888.6323282510775,4449.900000000001,1,0.003829775743698053,REPAIR AFTER FAILURE,CONTINUE OPERATION,CONTINUE OPERATION
9951,L,298.2,307.8,1355,59.4,115,9.600000000000023,8428.578930316056,6831.0,0,0.004489006163886372,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
721,L,297.5,308.9,1696,30.9,133,11.399999999999977,5487.985374702937,4109.7,0,0.003640115871559538,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6558,M,301.5,310.6,1447,41.9,140,9.100000000000023,6349.085449076388,5866.0,0,0.00363972720324028,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8110,H,300.3,311.8,2141,18.5,204,11.5,4147.792420657044,3774.0,0,0.01081907647250798,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
1984,M,298.0,307.5,1387,45.5,166,9.5,6608.706665969048,7553.0,0,0.003755732541346716,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1088,M,296.9,307.8,1392,43.9,0,10.900000000000034,6399.298571656264,0.0,0,0.00381101322724092,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3472,L,301.8,310.7,1523,43.3,60,8.899999999999977,6905.838499145571,2598.0,0,0.0036545858935232976,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9231,L,298.2,309.1,1539,36.5,134,10.900000000000034,5882.475164214209,4891.0,0,0.0036416472546152274,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8504,L,298.4,309.7,1419,41.3,159,11.300000000000011,6137.069832861124,6566.7,0,0.003692036873921293,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5305,H,303.9,313.2,1680,29.1,201,9.300000000000011,5119.539388289927,5849.1,0,0.00488409329478439,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
4912,L,303.5,312.2,1511,37.1,27,8.699999999999989,5870.390504473399,1001.7,0,0.00363972720324028,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9395,L,297.7,308.2,1500,39.9,158,10.5,6267.477343911637,6304.2,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8944,L,297.3,308.3,1471,38.2,37,11.0,5884.433423634946,1413.4,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3256,L,301.1,309.8,1519,39.6,167,8.699999999999989,6299.144597859823,6613.2,0,0.0036660862981241103,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5130,L,304.2,313.3,1668,35.7,180,9.100000000000023,6235.810089963453,6426.000000000001,0,0.003691039382984139,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
956,H,295.6,306.2,1632,32.2,76,10.599999999999966,5503.06501944017,2447.2000000000003,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8636,L,297.5,308.4,1723,27.3,67,10.899999999999977,4925.797369343045,1829.1000000000001,0,0.0036412898604148898,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6863,L,301.1,311.3,1630,29.5,51,10.199999999999989,5035.44942492884,1504.5,0,0.0037112072059318412,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2203,L,299.8,309.0,1614,30.8,100,9.199999999999989,5205.744690704431,3080.0,0,0.0036582991453136594,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7270,L,300.2,310.4,1808,25.8,35,10.199999999999989,4884.799585213697,903.0,0,0.0036470370619362397,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2258,L,299.1,308.2,1319,60.3,36,9.099999999999966,8328.959027270723,2170.7999999999997,0,0.00427036224253924,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7230,L,299.8,309.8,1542,39.4,155,10.0,6362.227778343905,6107.0,0,0.0036486389076014853,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2783,M,300.2,309.6,1528,35.1,44,9.400000000000034,5616.413682381689,1544.4,0,0.0036525314535935465,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4374,L,302.0,309.7,1551,34.8,207,7.699999999999989,5652.2278386326125,7203.599999999999,0,0.010819595885381372,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
5244,L,303.6,313.0,1593,31.6,52,9.399999999999977,5271.466809017529,1643.2,0,0.0036500748186349364,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4865,M,303.5,312.3,1624,34.8,121,8.800000000000011,5918.2579045385955,4210.799999999999,0,0.00363972720324028,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6420,L,300.3,309.9,1518,36.4,0,9.599999999999966,5786.311013087825,0.0,0,0.003656302641008017,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8115,L,300.4,311.8,1367,57.2,10,11.400000000000034,8188.288980218485,572.0,0,0.004558458749879835,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2023,L,298.7,308.5,1444,54.2,62,9.800000000000011,8195.870690489148,3360.4,0,0.0037006032175282907,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3643,L,302.3,311.6,1784,26.4,79,9.300000000000011,4932.049138723688,2085.6,0,0.0036715764667453648,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
939,L,295.5,306.1,1488,40.7,31,10.600000000000023,6341.995921654788,1261.7,0,0.0036636352747021123,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4627,M,303.0,311.2,1592,38.9,188,8.199999999999989,6485.168770854386,7313.2,0,0.0038076214632610517,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2763,L,299.8,309.2,1491,47.5,216,9.399999999999977,7416.514856962103,10260.0,0,0.009313293252459009,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
7583,L,300.3,311.1,1480,46.6,185,10.800000000000011,7222.312071092695,8621.0,0,0.0036845900547359902,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6553,L,301.4,310.8,1389,52.7,125,9.400000000000034,7665.517490685631,6587.5,0,0.003762499740781207,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3234,L,300.8,309.4,1489,38.4,109,8.599999999999966,5987.624270329858,4185.599999999999,0,0.0036724329286640734,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
240,M,298.0,308.1,1339,51.6,197,10.100000000000023,7235.339208629582,10165.2,0,0.004165733524572825,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3510,L,301.7,311.0,1474,42.6,164,9.300000000000011,6575.604751375725,6986.400000000001,0,0.003646469741703868,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8381,H,298.8,310.0,1530,38.3,53,11.199999999999989,6136.472930256942,2029.8999999999999,0,0.0038432955183515622,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5738,L,302.3,311.7,1281,48.8,0,9.399999999999977,6546.325107844267,0.0,0,0.006657687408810523,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7893,L,300.9,312.7,1416,43.8,112,11.800000000000011,6494.802988325395,4905.599999999999,0,0.0036539973837923082,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6047,H,300.9,311.0,1853,23.6,122,10.100000000000023,4579.478667186818,2879.2000000000003,0,0.003654648657325635,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7248,L,300.0,310.1,1762,28.0,202,10.100000000000023,5166.453838583534,5656.0,0,0.003950395979100503,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
8607,L,297.5,308.4,1433,50.0,218,10.899999999999977,7503.170454323622,10900.0,0,0.04373435669761069,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
6052,L,300.9,311.0,2003,20.2,138,10.100000000000023,4237.024123994505,2787.6,0,0.003654648657325635,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2903,M,300.7,309.5,1733,26.7,108,8.800000000000011,4845.498261117289,2883.6,0,0.003665912038314738,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2599,M,299.2,308.9,1447,39.6,22,9.699999999999989,6000.567632062648,871.2,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2782,M,300.2,309.6,1491,41.8,41,9.400000000000034,6526.533074126651,1713.8,0,0.0036658508808144717,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8612,L,297.5,308.4,1441,44.5,4,10.899999999999977,6715.101937170623,178.0,0,0.003694807085792008,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6573,M,301.4,310.6,1855,25.3,178,9.200000000000045,4914.655187398313,4503.400000000001,0,0.0037812853344032214,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5870,L,301.5,311.1,2055,16.8,105,9.600000000000023,3615.3448257511336,1764.0,0,0.003799315057284648,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
388,L,297.6,308.7,1455,48.2,145,11.099999999999966,7344.10114629686,6989.0,0,0.003698661710596997,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6000,H,300.4,310.2,1431,43.2,0,9.800000000000011,6473.691485693272,0.0,0,0.003773863958439874,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4379,M,301.8,309.5,1732,30.1,220,7.699999999999989,5459.375937604247,6622.0,0,0.07212920770320255,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
7940,M,300.7,311.7,1532,40.0,0,11.0,6417.22659373275,0.0,0,0.0036449111603475194,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6138,M,300.8,310.7,1452,43.0,139,9.899999999999977,6538.282630651078,5977.0,0,0.0036450395708956954,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5663,M,302.3,311.5,1530,42.3,21,9.199999999999989,6777.35783158926,888.3,0,0.0038245933190086032,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2134,L,299.3,309.0,1473,46.3,146,9.699999999999989,7141.876827185284,6759.799999999999,0,0.003642097068128957,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5527,M,302.5,311.9,1532,38.8,96,9.399999999999977,6224.709795920768,3724.7999999999997,0,0.0036404426947292596,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9108,M,297.5,308.6,1440,38.8,29,11.100000000000023,5850.90215804563,1125.1999999999998,0,0.0036658118292163693,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4403,L,302.3,310.1,1388,49.9,48,7.800000000000011,7253.015903293779,2395.2,0,0.008225149520698815,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8524,L,298.3,309.4,1468,46.2,10,11.099999999999966,7102.2613438235185,462.0,0,0.0037391093634421544,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2917,L,300.6,309.5,1516,39.0,142,8.899999999999977,6191.450801694764,5538.0,0,0.00365515211316903,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
244,M,298.0,308.2,1395,49.1,206,10.199999999999989,7172.727267043536,10114.6,0,0.005579218928796868,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
2080,L,299.3,309.2,2280,15.4,207,9.899999999999977,3676.9200417614943,3187.8,0,0.08224028749274843,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
6719,M,301.4,310.6,1431,40.6,101,9.200000000000045,6084.071164795066,4100.6,0,0.003765354869225956,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2803,L,300.2,309.5,1343,50.2,98,9.300000000000011,7060.059282510294,4919.6,0,0.003694549735901588,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9312,H,298.5,309.4,1573,33.6,143,10.899999999999977,5534.732273388355,4804.8,0,0.0036436039303756754,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1308,L,298.9,310.1,1750,25.0,156,11.200000000000045,4581.4892864851145,3900.0,0,0.00368935953123613,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2672,L,299.7,309.3,1445,42.6,0,9.600000000000023,6446.233965900896,0.0,0,0.003639864083070806,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3949,L,302.3,311.5,1384,50.8,13,9.199999999999989,7362.552767148943,660.4,0,0.004135242791184995,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
979,L,296.2,306.8,1389,53.3,132,10.600000000000023,7752.790934602354,7035.599999999999,0,0.003763958408776892,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3412,L,301.3,310.3,1313,55.6,127,9.0,7644.8353390494985,7061.2,0,0.004273576663136432,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1281,H,298.3,309.5,1427,54.3,89,11.199999999999989,8114.325417177469,4832.7,0,0.003748216985836151,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6450,L,300.6,310.2,1378,47.3,71,9.599999999999966,6825.570806846351,3358.2999999999997,0,0.003768687114020034,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4059,L,301.9,310.8,1465,44.3,57,8.900000000000034,6796.259747388359,2525.1,0,0.0037447385806570433,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3786,L,302.3,310.9,1587,36.6,20,8.599999999999966,6082.563200321342,732.0,0,0.003757330607717882,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1959,M,297.8,307.6,1352,49.4,102,9.800000000000011,6994.106780735932,5038.8,0,0.003692794130917073,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
42,M,298.8,309.1,1368,49.1,117,10.300000000000011,7033.900287681403,5744.7,0,0.003668769617789359,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5325,L,303.5,312.7,1694,27.3,40,9.199999999999989,4842.89073921481,1092.0,0,0.0036409026321159188,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8447,L,298.6,310.1,1439,49.9,17,11.5,7519.517208097801,848.3,0,0.005566585608708589,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6449,L,300.6,310.2,1519,44.6,69,9.599999999999966,7094.491137993638,3077.4,0,0.0037162140618268364,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5878,L,301.4,311.0,1533,45.8,125,9.600000000000023,7352.520614608479,5725.0,0,0.0037065649799326154,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9452,M,298.0,308.7,1392,53.4,104,10.699999999999989,7784.112613358646,5553.599999999999,0,0.003677775436591254,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7162,L,300.2,310.2,1378,43.9,193,10.0,6334.937810159721,8472.699999999999,0,0.0038085363426830477,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6930,M,300.9,311.5,1836,21.8,12,10.600000000000023,4191.387254713359,261.6,0,0.0036436362829872517,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5357,L,303.3,312.5,1968,20.6,130,9.199999999999989,4245.422648355103,2678.0,0,0.0036412898604148898,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3935,M,302.6,311.6,1227,68.2,187,9.0,8763.095716070298,12753.4,1,0.9439639554472748,REPAIR AFTER FAILURE,CONTINUE OPERATION,PERFORM MAINTENANCE
5046,M,304.1,313.2,1410,42.4,155,9.099999999999966,6260.56584007374,6572.0,0,0.003877577533945484,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6360,L,300.1,309.7,1441,40.1,46,9.599999999999966,6051.136801809933,1844.6000000000001,0,0.0037054469290544595,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2250,M,299.2,308.4,1396,48.7,13,9.199999999999989,7119.393495761094,633.1,0,0.003981234815539091,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
870,L,295.8,306.4,1325,56.2,65,10.599999999999966,7797.956564985466,3653.0,0,0.003774624653517804,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
552,M,297.4,309.3,1622,35.0,123,11.900000000000034,5944.940498143085,4305.0,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1307,L,298.8,310.0,1423,42.1,154,11.199999999999989,6273.582505635114,6483.400000000001,0,0.0037777997444790787,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7782,M,300.4,311.6,1518,36.4,53,11.200000000000045,5786.311013087825,1929.1999999999998,0,0.003643404799248506,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1543,L,298.4,308.9,1628,34.9,93,10.5,5949.8832705847335,3245.7,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4015,L,302.1,310.9,1477,41.4,184,8.799999999999955,6403.38264210593,7617.599999999999,0,0.004018632768867767,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8090,L,300.1,311.4,1910,23.0,153,11.299999999999955,4600.338842406653,3519.0,0,0.0037194001899542835,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8520,M,298.3,309.5,1543,49.9,199,11.199999999999989,8062.970849266787,9930.1,0,0.0043071090772955544,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6236,M,301.3,310.9,1512,36.9,159,9.599999999999966,5842.608353440154,5867.099999999999,0,0.0036895908362216574,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9337,H,298.5,308.9,1500,40.3,207,10.399999999999977,6330.309196983433,8342.099999999999,0,0.028455132461489376,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
287,L,298.2,308.3,1805,31.6,96,10.100000000000023,5973.005392515154,3033.6000000000004,0,0.003640115871559538,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
9008,M,297.4,308.0,1440,42.4,190,10.600000000000023,6393.769368585947,8056.0,0,0.003643646554433077,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7641,M,300.4,311.4,1352,57.3,116,11.0,8112.597541217994,6646.799999999999,0,0.004182514841247167,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6548,L,301.4,310.8,1770,24.1,112,9.400000000000034,4467.030594139327,2699.2000000000003,0,0.00366579745086296,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1780,L,298.5,308.2,1595,32.3,46,9.699999999999989,5395.004704132192,1485.8,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1892,M,297.8,307.4,1438,43.6,141,9.599999999999966,6565.593542786285,6147.6,0,0.003718213943682513,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
7407,H,299.8,310.9,1427,47.2,168,11.099999999999966,7053.336274231613,7929.6,0,0.0037991695892859723,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2388,M,299.2,308.5,1526,37.3,135,9.300000000000011,5960.6275174600105,5035.5,0,0.003642448432757895,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
962,M,295.8,306.6,1480,43.2,92,10.800000000000011,6695.362263330568,3974.4,0,0.003638926025097612,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
470,H,297.3,308.8,1499,44.2,134,11.5,6938.291151257154,5922.8,0,0.003692475867674884,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
5184,L,304.0,313.0,1397,42.4,113,9.0,6202.844311051783,4791.2,0,0.0037309850398063423,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1064,M,296.8,307.9,1409,44.3,145,11.099999999999966,6536.470978887507,6423.5,0,0.0037175842707861716,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3248,M,301.0,309.7,1511,39.3,146,8.699999999999989,6218.499914442172,5737.799999999999,0,0.0036479274597089246,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
2861,L,300.7,309.5,1479,43.6,240,8.800000000000011,6752.790577038189,10464.0,0,0.020086802173706328,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
101,L,298.8,308.8,1991,20.7,59,10.0,4315.888571575122,1221.3,0,0.00366921994925908,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4258,M,302.7,311.1,1297,60.7,125,8.400000000000034,8244.366409085063,7587.5,1,0.949312868986609,REPAIR AFTER FAILURE,CONTINUE OPERATION,PERFORM MAINTENANCE
3499,L,301.9,311.0,1353,43.8,130,9.100000000000023,6205.839296048205,5694.0,0,0.005375285976422623,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8389,L,298.8,309.9,1525,39.7,77,11.099999999999966,6339.995774332003,3056.9,0,0.0036713002754959465,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
3523,L,301.8,310.9,1521,39.3,197,9.099999999999966,6259.654778204197,7742.099999999999,0,0.004275872581155153,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4641,H,303.1,311.3,1494,42.7,221,8.199999999999989,6680.471114152552,9436.7,0,0.02014449526038392,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
1999,L,298.4,308.0,1540,37.8,7,9.600000000000023,6095.946385025634,264.59999999999997,0,0.0036404426947292596,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
433,M,297.6,308.5,1848,23.7,37,10.899999999999977,4586.473946828811,876.9,0,0.003640100013952964,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
8688,L,297.1,308.5,1483,46.9,203,11.399999999999977,7283.541711911159,9520.699999999999,0,0.005261217789517445,CONTINUE OPERATION,PERFORM MAINTENANCE,CONTINUE OPERATION
2640,M,299.9,309.5,1372,56.2,133,9.600000000000023,8074.563326158535,7474.6,0,0.0036723200673508096,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
4064,L,301.9,310.7,1480,47.1,68,8.800000000000011,7299.804689881244,3202.8,0,0.004196399138115469,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
1981,L,298.0,307.6,1385,45.0,158,9.600000000000023,6526.658737832796,7110.0,0,0.003694072580845951,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6674,L,301.5,310.7,1618,35.5,218,9.199999999999989,6014.998014318137,7739.0,0,0.1764542043859352,CONTINUE OPERATION,PERFORM MAINTENANCE,PERFORM MAINTENANCE
8091,L,300.2,311.6,1375,56.9,155,11.400000000000034,8193.01184117438,8819.5,0,0.004122062292350419,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
6029,M,300.7,310.8,1452,47.9,77,10.100000000000023,7283.342744376433,3688.2999999999997,0,0.00643989781920265,CONTINUE OPERATION,CONTINUE OPERATION,CONTINUE OPERATION
